k,f,grad_norm,x_norm,alpha,subspace_dim_s,inner_dim_r,L,rs_reg,rk_reg,rk_iters,rk_residual
481,4.844722126778365,2.8383365220467347,1.5096837253362583,0.0078125,7,4,10,0.0,0.0,10,11480.568349802445
482,4.843318709964858,10.871015160872764,1.5242818908982496,0.0009765625,7,4,10,0.0,0.0,10,1043.5058603410373
483,4.793114328277113,3.161531646167146,1.5263590814691976,0.00390625,7,4,10,0.0,0.0,10,572.0313060357745
484,4.791953459051722,7.954992238558188,1.5322877212558141,0.03125,7,4,10,0.0,0.0,10,23817.40904099546
485,4.791849596235991,7.687760581905634,1.5317714193745877,0.0625,7,4,10,0.0,0.0,10,158655.58132891805
486,4.791004366072438,7.182215348419667,1.5334587240038102,0.0009765625,7,4,10,0.0,0.0,10,2235510.255525096
487,4.766826870251025,2.863550711145185,1.535259865932651,0.00390625,7,4,10,0.0,0.0,6,507.5746680628231
488,4.751895022055995,5.522094254566206,1.540829022782447,0.001953125,7,4,10,0.0,0.0,10,4193.697758742003
489,4.750104660777945,7.350603909352581,1.544380181284475,0.0625,7,4,10,0.0,0.0,10,58212.586510497036
490,4.749829686321335,6.8911364276464875,1.544093627586388,0.0625,7,4,10,0.0,0.0,10,67339.38414450556
491,4.749466162837235,6.470537768642745,1.5429585402879247,0.0009765625,7,4,10,0.0,0.0,7,996.0618777582441
492,4.72964908902415,2.698126158215395,1.5442140635151895,0.0078125,7,4,10,0.0,0.0,10,3109.4197992020772
493,4.7267757761463605,10.60550228282728,1.5577289723204164,0.00390625,7,4,10,0.0,0.0,10,4006728.9549261876
494,4.7266854999157655,10.564024653568667,1.5579698155404489,0.5,7,4,10,0.0,0.0,10,4537071.16799634
495,4.710844253081075,5.19886582701482,1.5530317954170534,0.001953125,7,4,10,0.0,0.0,3,926.2888605141393
496,4.704277380077788,6.704529438864552,1.5554284653500132,0.25,7,4,10,0.0,0.0,10,53521.217359548216
497,4.697376848367197,4.54893114921323,1.5537874089388082,0.001953125,7,4,10,0.0,0.0,10,193066.9199939
498,4.685087181324947,5.459693180981772,1.5583958879178268,0.001953125,7,4,10,0.0,0.0,10,51822905.223626174
499,4.680796902805864,7.206465879390144,1.5618405890452949,0.03125,7,4,10,0.0,0.0,1,1027.818016216507
