k,f,grad_norm,t_k,cpu_time,cpu_time_sum
251,-24.179462695706167,0.0051135573522431655,1.0,0.03267199999999981,8.879401
252,-24.179462881895777,0.004921401058180208,1.0,0.03241600000000133,8.911817000000001
253,-24.179463056331834,0.004819594325911995,1.0,0.03479199999999949,8.946609
254,-24.179463210408933,0.004676181675110764,1.0,0.033189000000000135,8.979798
255,-24.179463371032632,0.004415024642462097,1.0,0.03450999999999915,9.014308
256,-24.179463518961526,0.004448808602752109,1.0,0.03342000000000134,9.047728000000001
257,-24.179463647318236,0.004219011389197064,1.0,0.03545199999999937,9.08318
258,-24.179463774094412,0.004230397020387299,1.0,0.03450100000000056,9.117681000000001
259,-24.179463903912875,0.0042012631823388855,1.0,0.03381199999999929,9.151493
260,-24.179464030991824,0.004090662828203319,1.0,0.033177000000000234,9.18467
261,-24.17946415966039,0.00399770427462149,1.0,0.03276199999999996,9.217432
262,-24.179464260630528,0.0037425862358159245,1.0,0.0324460000000002,9.249878
263,-24.179464361772677,0.0036341436544486574,1.0,0.03420599999999929,9.284084
264,-24.179464440632678,0.003677814609714223,1.0,0.03284100000000123,9.316925000000001
265,-24.17946453830478,0.0034822494820499657,1.0,0.033637999999999835,9.350563000000001
266,-24.17946461895113,0.0034874476658762754,1.0,0.03305999999999898,9.383623
267,-24.179464700829108,0.003383862923754464,1.0,0.03271100000000082,9.416334
268,-24.179464782459213,0.0033187681975110515,1.0,0.033474000000000004,9.449808
269,-24.17946486090421,0.0031686074761632242,1.0,0.03243799999999908,9.482246
270,-24.179464939041363,0.0031402611635978797,1.0,0.03248400000000018,9.51473
271,-24.179465015059996,0.0031079909707107042,1.0,0.0326789999999999,9.547409
272,-24.17946508091914,0.003015323563638445,1.0,0.03378900000000051,9.581198
273,-24.17946514758086,0.0029828077392798544,1.0,0.03525400000000012,9.616452
274,-24.179465204084877,0.00289578760728175,1.0,0.035168999999999784,9.651621
275,-24.179465264762314,0.002864684922818327,1.0,0.033165999999999585,9.684787
276,-24.179465325776803,0.002731892963176773,1.0,0.03277399999999986,9.717561
277,-24.17946538420429,0.00272062091852574,1.0,0.03324300000000058,9.750804
278,-24.17946543587279,0.0026109012719743975,1.0,0.033203000000000316,9.784007
279,-24.179465483527125,0.0024920001142507433,1.0,0.03320899999999938,9.817216
280,-24.17946553002089,0.0024009438489311034,1.0,0.033015999999999934,9.850232
281,-24.179465572066864,0.00245866273583237,1.0,0.0373650000000012,9.887597000000001
282,-24.17946560938958,0.0023640932036203977,1.0,0.0341629999999995,9.92176
283,-24.179465651216205,0.002335851162107051,1.0,0.034575999999999496,9.956336
284,-24.179465690008747,0.0022051545545570404,1.0,0.0368100000000009,9.993146000000001
285,-24.179465726351797,0.002142113136003382,1.0,0.033170000000000144,10.026316000000001
286,-24.179465756648963,0.0020565473363523172,1.0,0.03353399999999951,10.05985
287,-24.179465786240833,0.0020226238966471453,1.0,0.03533900000000045,10.095189000000001
288,-24.179465817713844,0.002061592419152111,1.0,0.03413299999999886,10.129322
289,-24.179465849243236,0.0019646994318138246,1.0,0.03385500000000086,10.163177000000001
290,-24.17946587645022,0.0019207378150659052,1.0,0.03342099999999881,10.196598
291,-24.179465901727113,0.001868338909397128,1.0,0.03287200000000112,10.229470000000001
292,-24.17946592754251,0.0018088616442212713,1.0,0.03283500000000039,10.262305000000001
293,-24.17946595390201,0.0018025517506306008,1.0,0.03400699999999901,10.296312
294,-24.179465976071256,0.0017114817799874283,1.0,0.03296899999999958,10.329281
295,-24.179465996744085,0.0016586097060541612,1.0,0.037690000000001334,10.366971000000001
296,-24.179466015803502,0.0016113480481343109,1.0,0.04436999999999891,10.411341
297,-24.17946603496253,0.0015877437286639796,1.0,0.03469600000000028,10.446037
298,-24.17946605164632,0.0015104249883827283,1.0,0.03312200000000054,10.479159000000001
299,-24.17946606657821,0.001462182407643209,1.0,0.033273999999998694,10.512433
300,-24.179466081698976,0.0014291645227599947,1.0,0.032704999999999984,10.545138
301,-24.17946609789051,0.0014423444299566685,1.0,0.03354000000000035,10.578678
302,-24.179466113388127,0.001433997376734345,1.0,0.03731699999999982,10.615995
303,-24.179466127854038,0.0013915022132498713,1.0,0.034139000000001474,10.650134000000001
304,-24.17946614325318,0.0013498402971985953,1.0,0.0333799999999993,10.683514
305,-24.179466155583974,0.0013008619708453077,1.0,0.03482999999999947,10.718344
306,-24.17946616779337,0.0012577234200603967,1.0,0.03326200000000057,10.751606
307,-24.1794661784978,0.0012218199075170052,1.0,0.033778999999999115,10.785385
308,-24.17946618930055,0.00119194624014177,1.0,0.03380200000000144,10.819187000000001
309,-24.17946620048139,0.0011861269647895844,1.0,0.03274499999999847,10.851932
310,-24.179466210476786,0.001151541631432089,1.0,0.03315100000000015,10.885083
311,-24.179466220489555,0.001119839498815134,1.0,0.034640000000001336,10.919723000000001
312,-24.17946622959988,0.0010663830681161043,1.0,0.03400299999999845,10.953726
313,-24.179466237815767,0.001040311947182561,1.0,0.03561900000000051,10.989345
314,-24.17946624471942,0.001001148852966616,1.0,0.03278300000000023,11.022128
315,-24.1794662524091,0.0009933505405005905,1.0,0.03222300000000011,11.054351
316,-24.17946625880103,0.0009783597309984881,1.0,0.03433899999999923,11.08869
