k,f,grad_norm,t_k,cpu_time,cpu_time_sum
331,-24.17946635878986,0.0005312942711147898,1.0,0.328125,92.328125
332,-24.179466360894736,0.0005186209027417763,1.0,0.171875,92.5
333,-24.179466362888125,0.0005101728577243033,1.0,0.28125,92.78125
334,-24.179466364707878,0.0005079076623144926,1.0,0.3125,93.09375
335,-24.179466366516134,0.0004801355950548442,1.0,0.25,93.34375
336,-24.179466368113413,0.0004829400037838111,1.0,0.46875,93.8125
337,-24.1794663696714,0.00046854168092913084,1.0,0.40625,94.21875
338,-24.17946637137559,0.0004561332430016693,1.0,0.28125,94.5
339,-24.17946637300724,0.00045236227995843154,1.0,0.15625,94.65625
340,-24.179466374573554,0.00044772343524113753,1.0,0.234375,94.890625
341,-24.179466375977746,0.00041919389600000417,1.0,0.234375,95.125
342,-24.179466377193176,0.0004170995616977014,1.0,0.140625,95.265625
343,-24.179466378315606,0.00039913623388503544,1.0,0.25,95.515625
344,-24.179466379418848,0.00039974813298889025,1.0,0.34375,95.859375
345,-24.179466380550597,0.0003861036505252496,1.0,0.265625,96.125
346,-24.179466381632537,0.0003814310594382225,1.0,0.3125,96.4375
347,-24.17946638274258,0.0003683894383445501,1.0,0.25,96.6875
348,-24.179466383716196,0.0003624067375325163,1.0,0.328125,97.015625
349,-24.179466384675386,0.0003525692229351665,1.0,0.21875,97.234375
350,-24.179466385561994,0.00033237886450249344,1.0,0.25,97.484375
351,-24.17946638646438,0.00033567734236536885,1.0,0.234375,97.71875
352,-24.17946638723253,0.0003222570937809449,1.0,0.171875,97.890625
353,-24.179466388052997,0.0003174245055075513,1.0,0.21875,98.109375
354,-24.179466388766286,0.0003014005265281176,1.0,0.203125,98.3125
355,-24.17946638945602,0.0002951969549643301,1.0,0.25,98.5625
356,-24.17946639012054,0.00029282746110099534,1.0,0.25,98.8125
357,-24.179466390747642,0.0002870173632139584,1.0,0.25,99.0625
358,-24.17946639137421,0.00029494618044593096,1.0,0.265625,99.328125
359,-24.17946639207733,0.0002782684254209714,1.0,0.125,99.453125
360,-24.179466392597966,0.0002651916107779283,1.0,0.234375,99.6875
361,-24.179466393088216,0.0002555935812959962,1.0,0.328125,100.015625
362,-24.179466393578462,0.0002543616502122106,1.0,0.46875,100.484375
363,-24.1794663940696,0.00024320857579696154,1.0,0.234375,100.71875
364,-24.179466394466537,0.0002319068277457401,1.0,0.1875,100.90625
365,-24.179466394863386,0.00023341561474533664,1.0,0.25,101.15625
366,-24.17946639522724,0.00022408620245841065,1.0,0.296875,101.453125
367,-24.17946639557031,0.00022264009321783528,1.0,0.328125,101.78125
368,-24.17946639591152,0.0002187253048720403,1.0,0.328125,102.109375
369,-24.1794663962625,0.00021071523606881062,1.0,0.328125,102.4375
370,-24.179466396573464,0.00019980393732603487,1.0,0.3125,102.75
371,-24.179466396865518,0.00020396534472396586,1.0,0.375,103.125
372,-24.179466397129296,0.00019715558254595472,1.0,0.109375,103.234375
373,-24.17946639743248,0.00019308531903321552,1.0,0.40625,103.640625
374,-24.179466397715206,0.00018258378723711563,1.0,0.46875,104.109375
375,-24.17946639792811,0.00017471820587799047,1.0,0.203125,104.3125
376,-24.179466398156173,0.00017376670712489664,1.0,0.359375,104.671875
377,-24.179466398375983,0.00017155294509866952,1.0,0.375,105.046875
378,-24.179466398562287,0.00015958789733241797,1.0,0.25,105.296875
379,-24.179466398756315,0.00016504068151006795,1.0,0.234375,105.53125
380,-24.179466398954098,0.00015898892413188236,1.0,0.40625,105.9375
381,-24.179466399133926,0.00015687510894535627,1.0,0.375,106.3125
382,-24.179466399352883,0.00015538884928999321,1.0,0.3125,106.625
383,-24.17946639951134,0.00014567027876351434,1.0,0.375,107.0
384,-24.179466399679786,0.00014563225438365745,1.0,0.359375,107.359375
385,-24.1794663998132,0.00014519385311697355,1.0,0.4375,107.796875
386,-24.179466399977986,0.0001383748770305212,1.0,0.359375,108.15625
387,-24.179466400118645,0.0001374501395825634,1.0,0.3125,108.46875
388,-24.179466400237928,0.00013207952934877085,1.0,0.3125,108.78125
389,-24.179466400372036,0.00013103226361656928,1.0,0.203125,108.984375
390,-24.179466400503685,0.00012394525141343028,1.0,0.453125,109.4375
391,-24.179466400618008,0.00011564397405442817,1.0,0.375,109.8125
392,-24.179466400711554,0.0001147656834206968,1.0,0.25,110.0625
393,-24.179466400814064,0.00011140772194292803,1.0,0.28125,110.34375
394,-24.17946640090109,0.00010668763668255632,1.0,0.296875,110.640625
395,-24.179466400985326,0.00010510559733100968,1.0,0.46875,111.109375
396,-24.1794664010701,0.00010487338306066539,1.0,0.21875,111.328125
397,-24.179466401150982,0.00010342943791336496,1.0,0.28125,111.609375
398,-24.179466401214963,9.719469856430438e-05,1.0,0.296875,111.90625
399,-24.179466401285712,9.723829866256222e-05,1.0,0.4375,112.34375
400,-24.179466401359676,9.403464786099768e-05,1.0,0.25,112.59375
401,-24.179466401428165,9.707273342663082e-05,1.0,0.328125,112.921875
402,-24.17946640149167,8.945685687917357e-05,1.0,0.265625,113.1875
403,-24.179466401545678,8.637968167272026e-05,1.0,0.4375,113.625
404,-24.179466401597963,8.340935471769782e-05,1.0,0.234375,113.859375
405,-24.179466401648362,8.175576851278624e-05,1.0,0.328125,114.1875
406,-24.17946640169945,8.413862893482128e-05,1.0,0.3125,114.5
