k,f,grad_norm,t_k,rk_residual
263,-68.2881855358475,2.179397210033966,1.0,2.017564174423413
264,-68.29598938334144,2.1791012483290544,1.0,2.0036814704344197
265,-68.30534695593644,2.165359855532607,1.0,2.050360951911871
266,-68.31244790388644,2.156451910932267,1.0,2.0696308652596334
267,-68.32418909265844,2.1466357118074986,1.0,2.136835997829753
268,-68.33188493821716,2.1482537270401427,1.0,2.169843053884924
269,-68.33918094498,2.137987345709437,1.0,2.131600385779586
270,-68.35169465640831,2.112410213519912,1.0,2.2299605195078724
271,-68.35919398931476,2.10264114289877,1.0,2.23609648932515
272,-68.36857692050901,2.08638624118276,1.0,2.319428007606338
273,-68.37799204607141,2.0843077291279433,1.0,2.324158042149683
274,-68.38663110223638,2.059897696617149,1.0,2.324505913250251
275,-68.39507442414954,2.043337014120657,1.0,2.30652744541268
276,-68.4028980633429,2.041020803142812,1.0,2.3324521773709863
277,-68.41148963127522,2.0364833249455874,1.0,2.3415888859058933
278,-68.42092854711252,2.0211628837738296,1.0,2.4274252576671618
279,-68.42692524613331,2.0135422151337297,1.0,1.908814605170257
280,-68.44678615532318,1.9616115242714187,1.0,2.020626712915928
281,-68.45194675897523,1.9558771179717562,1.0,1.8956975106404712
282,-68.4609593846684,1.9116770901119042,1.0,1.980226198403957
283,-68.46674760078481,1.9280391997471522,1.0,1.9157796823775708
284,-68.4759844756529,1.891476389033404,1.0,2.0122199385858734
285,-68.48332466027605,1.8846029237347999,1.0,2.082730031540492
286,-68.49088416529521,1.895863266986296,1.0,2.1009467016725307
287,-68.49951982182057,1.8912395816926022,1.0,2.1562366946673244
288,-68.50528663348774,1.8936304580242562,1.0,1.9442688906891845
289,-68.51758162174605,1.8620430361353122,1.0,2.0436075176482236
290,-68.5253770186674,1.8669916392654593,1.0,2.0398258061395875
291,-68.53077038109679,1.8626645212882973,1.0,2.0819328232176924
292,-68.53930115854472,1.8657362953496666,1.0,2.087180125539969
293,-68.55188033077881,1.8645132338888732,1.0,2.203801669052997
294,-68.56044059635231,1.8549199642603087,1.0,2.1888843794284445
295,-68.56596335120749,1.84870448408263,1.0,1.96721665341909
296,-68.57477347909143,1.8136853370539503,1.0,2.043766503820911
297,-68.58068352024324,1.7868678427159006,1.0,1.8974073863912218
298,-68.5900248881111,1.7599020910960292,1.0,1.9781070547452562
299,-68.59788442033513,1.7592749179100997,1.0,2.02332884927374
300,-68.60267847754841,1.7479638627551959,1.0,1.8492337155801242
301,-68.61150527749469,1.7080504675439327,1.0,1.941095815055213
302,-68.61638790307191,1.7047693739780345,1.0,1.759118901387887
303,-68.62731792172015,1.675683664407361,1.0,1.8478852085893147
304,-68.63594593079497,1.6723299984356772,1.0,1.9145180385498508
305,-68.64207016366497,1.6707803482146066,1.0,1.8483757306837345
306,-68.64750477564965,1.6593252663739773,1.0,1.90479006115681
307,-68.65145584194343,1.6557520763991609,1.0,1.8066383442496978
308,-68.65967537953604,1.6268109154195844,1.0,1.8802622945878376
309,-68.66566343723646,1.6198151009718604,1.0,1.8783955108229506
310,-68.67024742664324,1.6126157430308723,1.0,1.917095118082455
311,-68.67460290363547,1.6119023636101417,1.0,1.9057262435505942
312,-68.67919176694738,1.610043444714832,1.0,1.9103101653175585
313,-68.68532561388533,1.5975726397957726,1.0,1.9702096821679715
314,-68.69179181131172,1.5861605754493866,1.0,2.0390279794586412
315,-68.69609479858012,1.5728160479435018,1.0,1.679483547502473
316,-68.70896157068542,1.5024067342558285,1.0,1.798838168941545
317,-68.71268034175267,1.4977911222568054,1.0,1.6772811996521317
318,-68.72026303129134,1.4772464898425925,1.0,1.736322557833041
319,-68.72380201226882,1.4642929262350348,1.0,1.5869266244667313
320,-68.73804958729582,1.4219420449828926,1.0,1.696053371988058
321,-68.74169804176631,1.4371605458569672,1.0,1.586383571436116
322,-68.74577975586168,1.4365869553427382,1.0,1.6149107864786223
323,-68.75184608201056,1.4377116539544215,1.0,1.662455217297252
324,-68.75587428113933,1.4443204344996323,1.0,1.5903039988692735
325,-68.76275402525802,1.422858016074158,1.0,1.6493001594484964
326,-68.76688930660305,1.4228373532045362,1.0,1.5801542876311792
327,-68.77220058789031,1.4062875171819686,1.0,1.6277526570671037
